"Saison";"Sptag";"Heim";"Auswaerts";"ToreH";"ToreA";"TorminH";"TorminA";"GelbH";"GelbRotH";"RotH";"MinH";"GelbA";"GelbRotA";"RotA";"MinA"
1999;7;"herthabsc";"mgladbach";4;1;"14/58/81/89";"23";4;0;0;"";3;0;1;"49"
1999;7;"wolfsburg";"schalke";0;0;"";"";2;0;0;"";1;0;0;""
1999;7;"bochum";"frankfurt";0;0;"";"";2;0;0;"";4;0;0;""
1999;7;"freiburg";"hamburg";0;0;"";"";2;0;0;"";2;0;0;""
1999;7;"leverkusen";"klautern";2;2;"8/65";"31/41";0;0;0;"";3;0;1;"74"
1999;7;"nuernberg";"1860muenchen";1;5;"52";"4/38/55/77/86";1;0;0;"";2;0;0;""
1999;7;"rostock";"bremen";2;1;"31/88";"36";3;0;0;"";1;0;0;""
1999;7;"duisburg";"vfbstuttgart";2;0;"43/56";"";3;0;0;"";2;0;0;""
1999;7;"bmuenchen";"dortmund";2;2;"39/40";"17/50";3;0;0;"";3;0;0;""
1999;8;"klautern";"wolfsburg";1;1;"73";"50";1;0;0;"";3;1;0;"67"
1999;8;"1860muenchen";"bochum";2;1;"4/21";"7";4;0;0;"";2;0;0;""
1999;8;"bremen";"freiburg";2;3;"45/69";"9/27/41";2;0;0;"";3;0;0;""
1999;8;"frankfurt";"leverkusen";2;3;"23/28";"54/75/85";0;0;0;"";2;0;0;""
1999;8;"hamburg";"duisburg";4;1;"17/37/70/80";"90";1;0;0;"";2;0;0;""
1999;8;"mgladbach";"nuernberg";0;2;"";"10/51";3;0;1;"81";1;0;0;""
1999;8;"schalke";"bmuenchen";1;3;"20";"3/15/64";2;0;0;"";4;0;0;""
1999;8;"vfbstuttgart";"herthabsc";0;0;"";"";2;0;0;"";0;0;0;""
1999;8;"dortmund";"rostock";2;0;"24/85";"";2;0;0;"";2;0;0;""
1999;9;"freiburg";"dortmund";2;2;"21/65";"44/52";2;0;0;"";3;0;0;""
1999;9;"hamburg";"bremen";1;1;"58";"86";1;0;0;"";2;1;0;"71"
1999;9;"bochum";"mgladbach";2;1;"15/47";"11";2;0;0;"";4;0;0;""
1999;9;"bmuenchen";"klautern";4;0;"10/45/52/56";"";3;0;0;"";1;0;0;""
1999;9;"nuernberg";"vfbstuttgart";2;2;"53/66";"25/37";1;0;0;"";6;1;0;"90"
1999;9;"rostock";"schalke";2;2;"64/66";"81/85";1;0;0;"";1;0;0;""
1999;9;"wolfsburg";"frankfurt";2;0;"11/90";"";1;0;0;"";1;0;0;""
1999;9;"duisburg";"herthabsc";0;0;"";"";2;0;0;"";4;0;0;""
1999;9;"leverkusen";"1860muenchen";1;1;"7";"87";1;0;0;"";3;0;0;""
1999;10;"klautern";"rostock";3;2;"50/67/73";"3/23";0;0;0;"";5;0;0;""
1999;10;"mgladbach";"leverkusen";2;8;"47/68";"10/16/34/40/52/58/60/64";2;0;0;"";3;0;0;""
1999;10;"bremen";"duisburg";1;1;"73";"24";2;0;0;"";3;0;0;""
1999;10;"frankfurt";"bmuenchen";1;0;"32";"";4;0;0;"";3;1;0;"61"
1999;10;"1860muenchen";"wolfsburg";2;3;"84/90";"7/47/87";2;0;0;"";2;0;0;""
1999;10;"vfbstuttgart";"bochum";4;2;"2/12/48/87";"6/53";1;0;0;"";1;0;0;""
1999;10;"herthabsc";"nuernberg";3;0;"9/16/44";"";2;0;0;"";2;1;0;"34"
1999;10;"schalke";"freiburg";1;1;"24";"71";1;0;0;"";0;0;0;""
1999;10;"dortmund";"hamburg";2;1;"27/87";"58";0;0;0;"";5;0;0;""
1999;11;"duisburg";"nuernberg";1;1;"79";"24";3;0;0;"";1;0;0;""
1999;11;"bremen";"dortmund";1;1;"62";"8";3;0;0;"";2;0;0;""
1999;11;"bochum";"herthabsc";2;0;"60/90";"";1;0;0;"";2;0;1;"73"
1999;11;"freiburg";"klautern";0;1;"";"37";2;0;0;"";2;0;0;""
1999;11;"hamburg";"schalke";2;2;"39/67";"77/81";2;0;0;"";4;0;0;""
1999;11;"bmuenchen";"1860muenchen";3;1;"60/64/87";"90";3;0;0;"";3;0;0;""
1999;11;"rostock";"frankfurt";2;2;"44/86";"26/87";2;0;1;"67";1;0;0;""
1999;11;"wolfsburg";"mgladbach";7;1;"6/14/41/45/53/69/72";"3";2;0;0;"";3;0;0;""
1999;11;"leverkusen";"vfbstuttgart";0;0;"";"";2;0;0;"";2;0;0;""
1999;12;"klautern";"hamburg";1;0;"83";"";2;0;0;"";5;0;0;""
1999;12;"1860muenchen";"rostock";2;1;"34/73";"50";1;1;0;"88";3;1;0;"52"
1999;12;"nuernberg";"bochum";2;2;"20/46";"45/72";5;0;0;"";4;0;0;""
1999;12;"herthabsc";"leverkusen";0;1;"";"73";1;0;0;"";4;0;0;""
1999;12;"dortmund";"duisburg";2;0;"11/35";"";1;0;0;"";3;1;0;"76"
1999;12;"frankfurt";"freiburg";3;1;"12/37/90";"23";4;0;0;"";2;0;1;"80"
1999;12;"vfbstuttgart";"wolfsburg";1;2;"23";"36/89";1;0;0;"";1;0;0;""
1999;12;"schalke";"bremen";1;2;"87";"55/59";1;0;0;"";2;0;0;""
1999;12;"mgladbach";"bmuenchen";0;2;"";"8/27";2;0;0;"";1;0;0;""
1999;13;"bremen";"klautern";0;1;"";"75";2;0;0;"";2;0;0;""
1999;13;"rostock";"mgladbach";1;1;"51";"35";2;0;0;"";4;0;0;""
1999;13;"dortmund";"schalke";3;0;"15/45/83";"";1;0;0;"";1;0;0;""
1999;13;"duisburg";"bochum";2;0;"30/74";"";3;0;0;"";2;0;0;""
1999;13;"hamburg";"frankfurt";0;1;"";"33";1;0;0;"";3;0;0;""
1999;13;"leverkusen";"nuernberg";3;0;"5/16/21";"";0;0;0;"";1;0;0;""
1999;13;"bmuenchen";"vfbstuttgart";2;0;"49/90";"";2;0;0;"";3;0;0;""
1999;13;"wolfsburg";"herthabsc";2;1;"24/41";"5";2;0;0;"";1;0;0;""
1999;13;"freiburg";"1860muenchen";1;2;"35";"65/74";5;0;0;"";3;0;0;""
1999;14;"frankfurt";"bremen";0;2;"";"47/72";0;0;0;"";5;0;0;""
1999;14;"schalke";"duisburg";2;0;"37/59";"";0;0;0;"";0;0;0;""
1999;14;"herthabsc";"bmuenchen";1;0;"68";"";1;1;0;"57";3;0;0;""
1999;14;"bochum";"leverkusen";1;5;"63";"15/42/61/71/78";3;0;0;"";1;0;0;""
1999;14;"klautern";"dortmund";1;0;"78";"";2;0;0;"";4;0;0;""
1999;14;"1860muenchen";"hamburg";0;0;"";"";3;0;0;"";3;0;0;""
1999;14;"nuernberg";"wolfsburg";1;1;"64";"87";2;0;0;"";0;0;0;""
1999;14;"vfbstuttgart";"rostock";1;1;"22";"61";1;0;0;"";0;0;0;""
1999;14;"mgladbach";"freiburg";3;1;"17/33/49";"4";1;0;0;"";4;0;0;""
1999;15;"dortmund";"frankfurt";3;1;"13/63/75";"54";1;0;0;"";1;0;0;""
1999;15;"rostock";"herthabsc";1;2;"89";"51/55";1;0;0;"";4;0;0;""
1999;15;"bremen";"1860muenchen";4;1;"6/62/83/88";"42";2;0;0;"";2;0;0;""
1999;15;"freiburg";"vfbstuttgart";2;0;"9/42";"";3;0;0;"";2;0;0;""
1999;15;"hamburg";"mgladbach";3;0;"6/30/86";"";0;0;0;"";2;0;0;""
1999;15;"leverkusen";"duisburg";2;0;"1/60";"";0;0;0;"";3;0;0;""
1999;15;"bmuenchen";"nuernberg";2;0;"37/63";"";1;0;0;"";3;0;0;""
1999;15;"wolfsburg";"bochum";4;1;"2/20/76/78";"35";1;0;0;"";3;0;1;"66"
1999;15;"klautern";"schalke";4;1;"9/67/71/74";"34";0;0;0;"";5;0;0;""
1999;16;"nuernberg";"rostock";2;2;"22/43";"45/86";1;0;0;"";4;0;0;""
1999;16;"bochum";"bmuenchen";2;2;"3/87";"45/88";0;0;0;"";3;0;0;""
1999;16;"frankfurt";"schalke";1;2;"80";"21/38";1;0;0;"";2;0;0;""
1999;16;"leverkusen";"wolfsburg";3;0;"21/26/54";"";0;0;0;"";3;0;0;""
1999;16;"vfbstuttgart";"hamburg";3;1;"43/46/51";"37";0;0;0;"";1;0;0;""
1999;16;"1860muenchen";"dortmund";2;0;"34/82";"";1;0;0;"";1;0;0;""
1999;16;"mgladbach";"bremen";0;1;"";"23";1;0;0;"";4;0;0;""
1999;16;"herthabsc";"freiburg";1;0;"27";"";2;0;0;"";3;0;0;""
1999;16;"duisburg";"klautern";3;1;"50/64/90";"42";4;0;0;"";2;0;0;""
1999;17;"dortmund";"mgladbach";1;1;"18";"24";2;0;0;"";3;1;0;"89"
1999;17;"hamburg";"herthabsc";0;4;"";"22/50/79/83";1;0;0;"";3;0;0;""
1999;17;"bremen";"vfbstuttgart";2;2;"62/65";"21/69";1;0;0;"";3;0;0;""
1999;17;"freiburg";"nuernberg";1;0;"36";"";2;0;0;"";5;1;0;"78"
1999;17;"klautern";"frankfurt";2;1;"4/90";"73";1;0;0;"";2;0;0;""
1999;17;"rostock";"bochum";3;0;"21/78/87";"";4;0;0;"";3;0;1;"43"
1999;17;"schalke";"1860muenchen";2;2;"74/90";"45/49";2;0;0;"";2;0;0;""
1999;17;"wolfsburg";"duisburg";4;2;"40/48/69/90";"57/75";1;0;0;"";3;0;0;""
1999;17;"bmuenchen";"leverkusen";2;0;"20/30";"";1;0;0;"";4;0;1;"76"
1999;18;"dortmund";"vfbstuttgart";3;0;"38/48/69";"";1;0;0;"";1;0;0;""
1999;18;"freiburg";"bochum";1;1;"51";"90";2;0;0;"";2;0;0;""
1999;18;"frankfurt";"duisburg";0;0;"";"";4;1;1;"73/87";3;0;0;""
1999;18;"hamburg";"nuernberg";2;0;"54/90";"";0;0;0;"";3;1;0;"83"
1999;18;"klautern";"1860muenchen";1;1;"62";"51";1;0;0;"";3;0;0;""
1999;18;"bmuenchen";"wolfsburg";3;0;"40/86/90";"";1;0;0;"";4;0;0;""
1999;18;"rostock";"leverkusen";1;1;"72";"29";5;1;0;"62";4;2;0;"88/90"
1999;18;"schalke";"mgladbach";1;0;"77";"";2;0;0;"";5;0;0;""
1999;18;"bremen";"herthabsc";2;1;"45/47";"47";3;0;0;"";4;0;0;""
1999;19;"wolfsburg";"rostock";1;1;"81";"36";4;0;0;"";3;0;0;""
1999;19;"herthabsc";"dortmund";3;0;"70/82/84";"";6;1;0;"78";5;1;0;"71"
1999;19;"duisburg";"bmuenchen";0;3;"";"26/41/71";1;0;0;"";1;0;0;""
1999;19;"leverkusen";"freiburg";1;1;"84";"23";1;0;0;"";3;0;0;""
1999;19;"1860muenchen";"frankfurt";4;1;"5/15/28/45";"69";2;0;0;"";2;0;0;""
1999;19;"nuernberg";"bremen";1;1;"32";"8";3;0;0;"";0;0;0;""
1999;19;"vfbstuttgart";"schalke";2;1;"46/81";"47";3;0;0;"";4;0;0;""
1999;19;"mgladbach";"klautern";0;2;"";"27/54";3;0;0;"";2;0;0;""
1999;19;"bochum";"hamburg";2;0;"21/81";"";4;0;0;"";3;0;0;""
1999;20;"bremen";"bochum";1;1;"84";"20";1;0;0;"";4;0;0;""
1999;20;"klautern";"vfbstuttgart";1;1;"65";"60";1;0;0;"";2;1;0;"64"
1999;20;"dortmund";"nuernberg";3;0;"11/54/62";"";0;0;0;"";3;0;0;""
1999;20;"frankfurt";"mgladbach";0;0;"";"";2;0;0;"";3;0;0;""
1999;20;"freiburg";"wolfsburg";0;0;"";"";3;1;0;"87";1;0;0;""
1999;20;"hamburg";"leverkusen";0;0;"";"";3;1;0;"84";4;0;0;""
1999;20;"1860muenchen";"duisburg";0;0;"";"";2;0;0;"";4;0;0;""
1999;20;"rostock";"bmuenchen";0;4;"";"69/80/87/89";3;0;0;"";4;0;0;""
1999;20;"schalke";"herthabsc";0;0;"";"";0;0;0;"";3;0;0;""
1999;21;"duisburg";"rostock";4;1;"31/34/44/68";"88";3;0;0;"";1;0;0;""
1999;21;"nuernberg";"schalke";3;0;"36/45/60";"";1;0;0;"";2;1;0;"48"
1999;21;"herthabsc";"klautern";1;1;"79";"3";2;0;0;"";3;0;0;""
1999;21;"bochum";"dortmund";0;1;"";"29";4;0;0;"";2;0;0;""
1999;21;"mgladbach";"1860muenchen";2;0;"43/75";"";3;0;0;"";4;0;0;""
1999;21;"bmuenchen";"freiburg";2;0;"30/79";"";2;0;0;"";1;0;0;""
1999;21;"vfbstuttgart";"frankfurt";2;0;"41/90";"";2;0;0;"";2;0;0;""
1999;21;"wolfsburg";"hamburg";4;1;"17/53/75/89";"10";1;0;0;"";2;0;0;""
1999;21;"leverkusen";"bremen";2;0;"75/90";"";1;0;0;"";4;1;0;"80"
1999;22;"dortmund";"leverkusen";1;0;"13";"";5;1;0;"88";3;0;0;""
1999;22;"freiburg";"rostock";3;0;"62/81/82";"";1;0;0;"";5;1;0;"58"
1999;22;"bremen";"wolfsburg";0;1;"";"83";2;0;0;"";1;0;0;""
1999;22;"hamburg";"bmuenchen";0;2;"";"12/41";1;0;0;"";3;0;0;""
1999;22;"klautern";"nuernberg";2;0;"39/61";"";2;0;0;"";2;0;0;""
1999;22;"mgladbach";"duisburg";0;2;"";"58/77";1;0;0;"";3;0;0;""
1999;22;"1860muenchen";"vfbstuttgart";1;1;"90";"81";3;0;0;"";5;0;0;""
1999;22;"schalke";"bochum";2;2;"19/28";"20/24";3;0;0;"";2;1;0;"49"
1999;22;"frankfurt";"herthabsc";1;1;"73";"59";3;0;0;"";3;0;0;""
1999;23;"leverkusen";"schalke";1;1;"36";"56";2;0;0;"";2;0;0;""
1999;23;"wolfsburg";"dortmund";0;0;"";"";2;0;1;"73";2;0;0;""
1999;23;"herthabsc";"1860muenchen";2;1;"9/79";"23";2;0;0;"";2;0;0;""
1999;23;"bochum";"klautern";1;2;"42";"59/86";3;0;0;"";2;0;0;""
1999;23;"duisburg";"freiburg";1;0;"57";"";4;0;0;"";2;0;0;""
1999;23;"bmuenchen";"bremen";1;0;"87";"";2;0;0;"";2;0;0;""
1999;23;"nuernberg";"frankfurt";2;2;"20/79";"9/62";2;0;0;"";1;0;0;""
1999;23;"vfbstuttgart";"mgladbach";2;2;"19/60";"67/90";2;0;0;"";3;0;0;""
1999;23;"rostock";"hamburg";0;1;"";"5";2;0;0;"";2;0;0;""
1999;24;"bremen";"rostock";0;3;"";"27/42/50";3;0;0;"";2;0;0;""
1999;24;"dortmund";"bmuenchen";2;2;"14/32";"58/63";1;1;0;"51";2;0;1;"36"
1999;24;"hamburg";"freiburg";2;1;"40/50";"13";2;1;0;"68";0;0;0;""
1999;24;"1860muenchen";"nuernberg";1;2;"66";"7/75";4;1;0;"61";1;0;0;""
1999;24;"schalke";"wolfsburg";2;0;"60/83";"";1;0;0;"";2;0;0;""
1999;24;"vfbstuttgart";"duisburg";0;0;"";"";2;0;0;"";3;0;0;""
1999;24;"klautern";"leverkusen";0;1;"";"42";2;0;0;"";1;0;0;""
1999;24;"frankfurt";"bochum";1;0;"86";"";2;0;0;"";4;1;0;"82"
1999;24;"mgladbach";"herthabsc";2;4;"53/59";"34/66/71/77";2;0;0;"";3;0;0;""
1999;25;"duisburg";"hamburg";2;3;"6/7";"57/63/74";1;0;1;"67";0;0;1;"67"
1999;25;"freiburg";"bremen";0;2;"";"52/81";3;1;0;"25";2;0;0;""
1999;25;"herthabsc";"vfbstuttgart";2;0;"58/73";"";1;0;0;"";5;0;0;""
1999;25;"leverkusen";"frankfurt";2;1;"25/29";"63";2;0;0;"";3;0;0;""
1999;25;"bmuenchen";"schalke";1;1;"49";"62";0;0;0;"";1;0;0;""
1999;25;"nuernberg";"mgladbach";2;0;"39/78";"";3;0;0;"";2;0;0;""
1999;25;"rostock";"dortmund";2;0;"60/78";"";2;1;0;"90";2;0;1;"90"
1999;25;"wolfsburg";"klautern";2;1;"42/70";"75";2;0;0;"";4;0;0;""
1999;25;"bochum";"1860muenchen";2;0;"56/90";"";3;0;0;"";1;0;0;""
1999;26;"vfbstuttgart";"nuernberg";0;0;"";"";3;0;0;"";1;0;1;"31"
1999;26;"bremen";"hamburg";0;0;"";"";1;0;0;"";4;0;0;""
1999;26;"frankfurt";"wolfsburg";0;1;"";"5";3;0;0;"";2;0;0;""
1999;26;"klautern";"bmuenchen";2;1;"29/43";"5";2;0;0;"";6;0;0;""
1999;26;"schalke";"rostock";1;0;"76";"";2;0;0;"";1;0;0;""
1999;26;"herthabsc";"duisburg";1;3;"70";"18/50/79";3;0;0;"";2;0;0;""
1999;26;"dortmund";"freiburg";2;1;"45/76";"18";3;0;0;"";2;0;0;""
1999;26;"mgladbach";"bochum";2;2;"65/90";"78/90";3;1;0;"69";2;0;0;""
1999;26;"1860muenchen";"leverkusen";0;2;"";"46/62";3;1;0;"76";1;0;0;""
1999;27;"bmuenchen";"frankfurt";3;1;"27/34/72";"80";2;0;0;"";2;0;0;""
1999;27;"rostock";"klautern";2;1;"42/59";"89";2;0;0;"";2;1;0;"89"
1999;27;"bochum";"vfbstuttgart";3;3;"62/76/80";"42/45/53";2;0;0;"";3;0;1;"60"
1999;27;"duisburg";"bremen";2;0;"8/59";"";2;0;0;"";2;0;0;""
1999;27;"freiburg";"schalke";0;2;"";"70/85";0;0;0;"";3;0;0;""
1999;27;"leverkusen";"mgladbach";4;1;"14/54/67/78";"65";1;0;0;"";2;0;0;""
1999;27;"nuernberg";"herthabsc";0;0;"";"";2;0;0;"";2;0;0;""
1999;27;"wolfsburg";"1860muenchen";1;0;"76";"";2;0;0;"";2;0;0;""
1999;27;"hamburg";"dortmund";0;0;"";"";3;0;0;"";2;0;0;""
1999;28;"dortmund";"bremen";2;1;"52/86";"34";2;1;0;"83";3;0;0;""
1999;28;"vfbstuttgart";"leverkusen";0;1;"";"37";0;0;0;"";3;0;0;""
1999;28;"herthabsc";"bochum";4;1;"11/18/36/82";"72";1;0;0;"";2;0;0;""
1999;28;"frankfurt";"rostock";2;2;"55/90";"42/69";3;0;0;"";3;0;0;""
1999;28;"klautern";"freiburg";0;2;"";"38/90";2;0;0;"";2;0;0;""
1999;28;"mgladbach";"wolfsburg";5;2;"18/28/59/80/84";"61/67";1;0;0;"";1;0;0;""
1999;28;"nuernberg";"duisburg";0;2;"";"4/90";1;0;0;"";4;0;0;""
1999;28;"schalke";"hamburg";1;4;"6";"22/36/61/72";0;0;0;"";3;0;0;""
1999;28;"1860muenchen";"bmuenchen";1;1;"89";"76";1;0;0;"";1;0;0;""
1999;29;"bochum";"nuernberg";0;3;"";"16/65/70";2;0;0;"";1;0;0;""
1999;29;"freiburg";"frankfurt";2;0;"29/49";"";0;0;0;"";2;0;0;""
1999;29;"hamburg";"klautern";2;0;"37/48";"";1;0;0;"";3;0;0;""
1999;29;"leverkusen";"herthabsc";2;2;"9/46";"26/52";2;0;0;"";4;1;0;"74"
1999;29;"bmuenchen";"mgladbach";4;2;"32/68/69/84";"25/54";6;1;0;"26";3;0;1;"86"
1999;29;"rostock";"1860muenchen";4;1;"3/36/40/43";"52";2;0;0;"";3;0;0;""
1999;29;"wolfsburg";"vfbstuttgart";3;2;"62/64/86";"5/15";3;0;0;"";3;0;0;""
1999;29;"duisburg";"dortmund";3;2;"30/40/42";"45/79";2;0;0;"";5;0;0;""
1999;29;"bremen";"schalke";1;0;"54";"";0;0;0;"";2;0;0;""
1999;30;"frankfurt";"hamburg";2;2;"24/42";"73/90";1;0;0;"";1;0;0;""
1999;30;"klautern";"bremen";4;0;"35/59/68/80";"";1;0;0;"";3;0;0;""
1999;30;"mgladbach";"rostock";1;1;"68";"63";2;0;0;"";1;0;0;""
1999;30;"vfbstuttgart";"bmuenchen";0;2;"";"62/82";4;0;1;"83";3;0;0;""
1999;30;"bochum";"duisburg";0;2;"";"25/55";3;0;0;"";4;0;0;""
1999;30;"herthabsc";"wolfsburg";2;0;"32/74";"";2;1;0;"14";3;0;1;"11"
1999;30;"1860muenchen";"freiburg";2;0;"37/84";"";0;0;0;"";1;0;0;""
1999;30;"nuernberg";"leverkusen";2;2;"24/74";"2/85";0;0;0;"";2;0;0;""
1999;30;"schalke";"dortmund";1;1;"32";"3";2;0;0;"";2;0;0;""
1999;31;"bremen";"frankfurt";1;2;"72";"55/70";2;0;0;"";2;0;0;""
1999;31;"rostock";"vfbstuttgart";3;0;"29/80/89";"";3;0;0;"";4;1;0;"45"
1999;31;"dortmund";"klautern";1;0;"12";"";4;0;0;"";2;0;0;""
1999;31;"duisburg";"schalke";1;2;"37";"47/82";2;0;0;"";3;0;0;""
1999;31;"freiburg";"mgladbach";2;1;"41/87";"62";1;0;0;"";3;0;0;""
1999;31;"hamburg";"1860muenchen";3;0;"67/73/89";"";2;0;0;"";5;0;0;""
1999;31;"leverkusen";"bochum";2;0;"21/64";"";2;0;0;"";1;0;0;""
1999;31;"wolfsburg";"nuernberg";1;1;"90";"29";1;0;0;"";1;0;0;""
1999;31;"bmuenchen";"herthabsc";1;1;"12";"72";1;0;0;"";2;0;0;""
1999;32;"herthabsc";"rostock";2;0;"74/83";"";3;0;0;"";3;1;0;"75"
1999;32;"mgladbach";"hamburg";2;2;"62/78";"58/90";2;0;0;"";3;1;0;"81"
1999;32;"bochum";"wolfsburg";0;2;"";"27/74";1;0;0;"";1;0;0;""
1999;32;"duisburg";"leverkusen";0;0;"";"";5;0;0;"";4;0;0;""
1999;32;"frankfurt";"dortmund";2;0;"40/49";"";2;0;0;"";6;0;0;""
1999;32;"1860muenchen";"bremen";1;3;"19";"10/38/86";3;0;0;"";2;0;0;""
1999;32;"nuernberg";"bmuenchen";2;0;"70/81";"";2;0;0;"";1;0;0;""
1999;32;"vfbstuttgart";"freiburg";3;1;"44/60/87";"33";1;0;0;"";3;0;0;""
1999;32;"schalke";"klautern";0;2;"";"73/89";2;1;0;"72";1;0;0;""
1999;33;"bremen";"mgladbach";4;1;"6/12/51/84";"68";1;0;0;"";1;0;0;""
1999;33;"dortmund";"1860muenchen";3;1;"62/65/76";"74";0;0;0;"";3;1;0;"75"
1999;33;"freiburg";"herthabsc";0;2;"";"27/70";2;0;0;"";1;0;0;""
1999;33;"hamburg";"vfbstuttgart";3;1;"15/40/45";"10";2;0;0;"";2;0;1;"38"
1999;33;"klautern";"duisburg";3;0;"4/25/37";"";0;0;0;"";3;0;0;""
1999;33;"bmuenchen";"bochum";4;2;"50/60/78/89";"43/64";1;0;0;"";2;0;0;""
1999;33;"rostock";"nuernberg";1;1;"27";"83";2;0;0;"";3;1;0;"74"
1999;33;"schalke";"frankfurt";2;3;"5/14";"24/54/75";1;0;0;"";2;0;0;""
1999;33;"wolfsburg";"leverkusen";1;0;"78";"";1;0;0;"";1;0;0;""
1999;34;"herthabsc";"hamburg";6;1;"6/51/55/69/75/86";"52";2;0;0;"";2;1;0;"88"
1999;34;"bochum";"rostock";2;3;"70/73";"37/77/82";0;0;0;"";1;0;0;""
1999;34;"duisburg";"wolfsburg";6;1;"35/37/53/65/67/80";"25";0;0;0;"";1;0;0;""
1999;34;"frankfurt";"klautern";5;1;"47/70/80/82/89";"68";2;0;0;"";0;0;0;""
1999;34;"leverkusen";"bmuenchen";1;2;"80";"12/62";0;0;0;"";2;0;0;""
1999;34;"mgladbach";"dortmund";0;2;"";"53/77";4;0;0;"";3;0;0;""
1999;34;"1860muenchen";"schalke";4;5;"4/18/42/44";"9/19/41/68/90";3;0;0;"";1;0;0;""
1999;34;"nuernberg";"freiburg";1;2;"85";"28/35";0;0;0;"";1;0;0;""
1999;34;"vfbstuttgart";"bremen";1;0;"6";"";0;0;0;"";0;0;0;""
2000;1;"wolfsburg";"1860muenchen";2;1;"75/89";"17";1;0;0;"";3;2;0;"60/68"
2000;1;"duisburg";"leverkusen";0;0;"";"";3;0;0;"";2;0;1;"4"
2000;1;"klautern";"dortmund";1;0;"66";"";5;0;0;"";4;0;1;"76"
2000;1;"schalke";"bielefeld";1;1;"45";"67";0;0;0;"";1;0;0;""
2000;1;"vfbstuttgart";"bremen";0;0;"";"";1;1;0;"57";0;0;0;""
2000;1;"bmuenchen";"hamburg";2;2;"33/90";"35/84";2;0;0;"";1;0;0;""
2000;1;"frankfurt";"uhaching";3;0;"38/48/88";"";2;0;0;"";3;1;0;"79"
2000;1;"ulm";"freiburg";1;1;"48";"2";3;0;0;"";4;1;0;"67"
2000;1;"herthabsc";"rostock";5;2;"14/33/51/61/75";"6/68";2;0;0;"";2;0;0;""
2000;2;"uhaching";"duisburg";2;0;"68/80";"";2;0;0;"";4;1;0;"65"
2000;2;"bielefeld";"herthabsc";1;1;"51";"82";3;0;0;"";3;0;0;""
2000;2;"hamburg";"vfbstuttgart";3;0;"5/55/79";"";2;0;0;"";2;0;0;""
2000;2;"bremen";"schalke";0;1;"";"48";1;0;0;"";4;0;0;""
2000;2;"dortmund";"wolfsburg";2;1;"77/82";"69";2;0;0;"";4;0;0;""
2000;2;"1860muenchen";"ulm";4;1;"20/23/25/31";"17";1;0;0;"";2;0;0;""
2000;2;"freiburg";"frankfurt";2;3;"39/51";"72/76/86";4;0;0;"";1;0;0;""
2000;2;"rostock";"klautern";4;2;"6/29/31/45";"30/32";1;0;0;"";3;1;0;"86"
2000;2;"leverkusen";"bmuenchen";2;0;"79/85";"";2;0;0;"";2;0;0;""
2000;3;"klautern";"bielefeld";0;2;"";"51/87";4;0;0;"";1;0;0;""
2000;3;"schalke";"hamburg";1;3;"31";"45/54/58";1;0;0;"";3;0;0;""
2000;3;"wolfsburg";"rostock";2;0;"11/43";"";2;0;0;"";0;0;0;""
2000;3;"herthabsc";"bremen";1;1;"10";"75";1;0;0;"";1;0;0;""
2000;3;"vfbstuttgart";"leverkusen";1;2;"26";"44/78";2;0;0;"";3;0;1;"58"
2000;3;"bmuenchen";"uhaching";1;0;"40";"";2;0;0;"";3;0;0;""
2000;3;"freiburg";"1860muenchen";3;0;"44/81/90";"";3;0;0;"";4;0;0;""
2000;3;"ulm";"dortmund";0;1;"";"12";2;0;0;"";6;1;0;"71"
2000;3;"frankfurt";"duisburg";2;2;"24/48";"37/73";1;0;0;"";5;0;0;""
2000;4;"bielefeld";"wolfsburg";0;0;"";"";2;0;0;"";2;0;0;""
2000;4;"rostock";"ulm";2;1;"5/90";"79";2;0;0;"";3;2;2;"77/90/45/60"
2000;4;"uhaching";"vfbstuttgart";2;0;"27/62";"";1;0;0;"";3;0;0;""
2000;4;"hamburg";"herthabsc";5;1;"2/24/41/67/90";"84";1;0;0;"";2;0;0;""
2000;4;"dortmund";"freiburg";1;1;"90";"41";1;0;0;"";3;0;1;"33"
2000;4;"duisburg";"bmuenchen";1;2;"67";"7/42";4;0;0;"";3;0;0;""
2000;4;"leverkusen";"schalke";3;2;"64/68/76";"38/80";3;0;0;"";3;0;0;""
2000;4;"bremen";"klautern";5;0;"20/42/46/49/89";"";1;0;0;"";0;0;1;"18"
2000;4;"1860muenchen";"frankfurt";2;0;"25/83";"";1;0;0;"";2;0;0;""
2000;5;"1860muenchen";"dortmund";0;3;"";"24/38/49";4;0;0;"";1;0;0;""
2000;5;"freiburg";"rostock";5;0;"12/27/39/42/78";"";1;0;0;"";2;0;1;""
2000;5;"ulm";"bielefeld";2;0;"15/28";"";2;0;0;"";3;0;0;""
2000;5;"herthabsc";"leverkusen";0;0;"";"";1;0;0;"";3;0;0;""
2000;5;"schalke";"uhaching";1;0;"78";"";0;0;0;"";0;0;0;""
2000;5;"vfbstuttgart";"duisburg";4;2;"18/44/75/77";"30/58";4;0;0;"";3;0;0;""
2000;5;"frankfurt";"bmuenchen";1;2;"20";"66/80";0;0;0;"";3;0;0;""
2000;5;"wolfsburg";"bremen";2;7;"3/37";"25/40/42/46/71/83/89";0;0;0;"";1;0;0;""
2000;5;"klautern";"hamburg";2;0;"23/35";"";1;1;0;"84";3;0;0;""
