"date","dax","ftse"
"19.12.1997",4084.75,2165.91
"22.12.1997",4043.02,2165.25
"23.12.1997",4121.79,2178.87
"24.12.1997",4121.79,2163.4
"25.12.1997",4121.79,2163.4
"26.12.1997",4121.79,2163.4
"29.12.1997",4197.37,2207.2
"30.12.1997",4249.69,2215.8
"31.12.1997",4249.69,2217.18
"1.1.1998",4249.69,2217.18
"2.1.1998",4315.37,2242.21
"5.1.1998",4384.81,2272.3
"6.1.1998",4352.63,2273.15
"7.1.1998",4391.54,2255.73
"8.1.1998",4347.23,2261.37
"9.1.1998",4236.94,2218.7
"12.1.1998",4087.28,2188.92
"13.1.1998",4159.4,2195.46
"14.1.1998",4190.08,2205.39
"15.1.1998",4148.34,2230.84
"16.1.1998",4184.46,2272.86
"19.1.1998",4284.94,2277.43
"20.1.1998",4307.91,2279.42
"21.1.1998",4282.84,2276.86
"22.1.1998",4220.25,2268.58
"23.1.1998",4237.31,2237.62
"26.1.1998",4224.78,2262.19
"27.1.1998",4278.76,2300.67
"28.1.1998",4391.02,2320.67
"29.1.1998",4419.38,2342.16
"30.1.1998",4440.38,2357.75
"2.2.1998",4522.81,2418.63
"3.2.1998",4532.52,2424.59
"4.2.1998",4486.95,2417.24
"5.2.1998",4548.46,2421.83
"6.2.1998",4496.33,2431.9
"9.2.1998",4563.55,2419.85
"10.2.1998",4523.75,2425.21
"11.2.1998",4588.43,2422.91
"12.2.1998",4536.83,2398.97
"13.2.1998",4502.48,2411.85
"16.2.1998",4520.64,2428.9
"17.2.1998",4602.4,2467.59
"18.2.1998",4628.83,2473.63
"19.2.1998",4582.4,2471.49
"20.2.1998",4602.65,2485.81
"23.2.1998",4657.54,2467.57
"24.2.1998",4599.54,2445.15
"25.2.1998",4635.82,2485.87
"26.2.1998",4692.03,2494.41
"27.2.1998",4709.83,2495.48
"2.3.1998",4736.74,2521.79
"3.3.1998",4757.14,2516.2
"4.3.1998",4709.58,2483.88
"5.3.1998",4623.4,2467.64
"6.3.1998",4715.95,2505.47
"9.3.1998",4780.83,2525.77
"10.3.1998",4834.43,2529.94
"11.3.1998",4832.76,2530.51
"12.3.1998",4839.6,2515.34
"13.3.1998",4889.65,2509.9
"16.3.1998",4883.85,2514.36
"17.3.1998",4946.68,2536
"18.3.1998",4919.72,2565.85
"19.3.1998",4936.32,2606.85
"20.3.1998",5001.55,2588.75
"23.3.1998",4971.32,2587.75
"24.3.1998",5028.24,2603.72
"25.3.1998",5096.62,2596.8
"26.3.1998",5039.76,2569.71
"27.3.1998",5083.16,2584.39
"30.3.1998",5009.76,2574.47
"31.3.1998",5102.35,2583.31
"1.4.1998",5154.21,2620.48
"2.4.1998",5176.66,2635.82
"3.4.1998",5223.52,2640.78
"6.4.1998",5271.65,2659.41
"7.4.1998",5357.05,2654.26
"8.4.1998",5269.46,2637.36
"9.4.1998",5317.22,2659.29
"10.4.1998",5317.22,2659.29
"13.4.1998",5317.22,2659.29
"14.4.1998",5374.78,2659.02
"15.4.1998",5388.47,2645.96
"16.4.1998",5324.14,2614.57
"17.4.1998",5268.75,2579.8
"20.4.1998",5442,2596.63
"21.4.1998",5388.94,2597.01
"22.4.1998",5360.65,2586.6
"23.4.1998",5251.46,2572.17
"24.4.1998",5144.28,2557.29
"27.4.1998",5088.13,2496.49
"28.4.1998",5018.67,2533.23
"29.4.1998",5108.48,2544.77
"30.4.1998",5107.44,2586.32
"1.5.1998",5107.44,2622.08
"4.5.1998",5314.66,2622.08
"5.5.1998",5232.03,2612.25
"6.5.1998",5229.8,2614.86
"7.5.1998",5186.23,2591.08
"8.5.1998",5257.58,2604.97
"11.5.1998",5341.69,2631.83
"12.5.1998",5297.35,2600.57
"13.5.1998",5376.88,2607.65
"14.5.1998",5361.22,2596.99
"15.5.1998",5393.14,2583.6
"18.5.1998",5342.85,2544.65
"19.5.1998",5388.9,2567.16
"20.5.1998",5510.98,2580.09
"21.5.1998",5510.98,2592.43
"22.5.1998",5564.21,2601.14
"25.5.1998",5575.16,2601.14
"26.5.1998",5644.29,2609.05
"27.5.1998",5490.64,2565.14
"28.5.1998",5481.26,2561.69
"29.5.1998",5569.08,2565.36
"1.6.1998",5569.08,2552.93
"2.6.1998",5582.78,2554.88
"3.6.1998",5613.76,2579.4
"4.6.1998",5592.48,2562.94
"5.6.1998",5688.5,2600.76
"8.6.1998",5779.09,2641.89
"9.6.1998",5760.03,2634.03
"10.6.1998",5754.46,2619.83
"11.6.1998",5754.46,2560.8
"12.6.1998",5670.83,2524.63
"15.6.1998",5527.32,2501.69
"16.6.1998",5591.57,2507.83
"17.6.1998",5709.36,2552.91
"18.6.1998",5718.06,2543.91
"19.6.1998",5702.61,2515.88
"22.6.1998",5654.75,2500.62
"23.6.1998",5718.71,2526.69
"24.6.1998",5779.91,2541.08
"25.6.1998",5866.63,2564.75
"26.6.1998",5870.42,2572.83
"29.6.1998",5915.13,2576.04
"30.6.1998",5897.44,2553.31
"1.7.1998",5906.85,2591.53
"2.7.1998",5904.1,2609.18
"3.7.1998",5953.16,2621.54
"6.7.1998",5918.37,2622.69
"7.7.1998",5960.98,2628.41
"8.7.1998",6013.14,2631.14
"9.7.1998",5996.77,2613.67
"10.7.1998",5982.42,2596.15
"13.7.1998",6019.48,2608.84
"14.7.1998",6095.28,2671.01
"15.7.1998",6108.24,2693.46
"16.7.1998",6094.02,2678.27
"17.7.1998",6147.87,2703.31
"20.7.1998",6171.43,2705.97
"21.7.1998",6165.52,2685.69
"22.7.1998",6110.73,2623.03
"23.7.1998",6058.45,2617.15
"24.7.1998",6035.28,2580.41
"27.7.1998",5885,2556.19
"28.7.1998",5889.01,2556.06
"29.7.1998",5853.63,2559.69
"30.7.1998",5880.87,2588.83
"31.7.1998",5873.92,2556.59
"3.8.1998",5758.77,2546.84
"4.8.1998",5756.2,2514.56
"5.8.1998",5632.51,2469.16
"6.8.1998",5517.64,2452.33
"7.8.1998",5581.22,2490.14
"10.8.1998",5476.25,2454.19
"11.8.1998",5268.4,2386.22
"12.8.1998",5402.37,2399.13
"13.8.1998",5356.23,2371.56
"14.8.1998",5447.9,2395.96
"17.8.1998",5456.58,2405.05
"18.8.1998",5568.88,2484.68
"19.8.1998",5596.41,2504.95
"20.8.1998",5488.22,2493.12
"21.8.1998",5163.51,2409.38
"24.8.1998",5234.88,2444.37
"25.8.1998",5371.76,2488.69
"26.8.1998",5231.61,2440.75
"27.8.1998",5060.84,2362.87
"28.8.1998",4993.54,2310.45
"31.8.1998",4833.89,2310.45
"1.9.1998",4791.81,2275.52
"2.9.1998",4970.5,2304.88
"3.9.1998",4812.18,2253.32
"4.9.1998",4820.25,2274.59
"7.9.1998",4923.37,2354.03
"8.9.1998",5103.84,2352.79
"9.9.1998",5040.87,2338.28
"10.9.1998",4747.33,2261.38
"11.9.1998",4737.15,2253.46
"14.9.1998",4896.49,2320.52
"15.9.1998",4831.22,2326.3
"16.9.1998",4857.97,2330.68
"17.9.1998",4669.51,2260.74
"18.9.1998",4598.58,2226.69
"21.9.1998",4433.87,2199.13
"22.9.1998",4575.15,2248.92
"23.9.1998",4699.39,2298
"24.9.1998",4646.25,2277.27
"25.9.1998",4561.58,2230.28
"28.9.1998",4653.94,2246.41
"29.9.1998",4578.27,2253.12
"30.9.1998",4474.51,2233.55
"1.10.1998",4226.49,2164.67
"2.10.1998",3962.5,2095.06
"5.10.1998",4034.23,2051.18
"6.10.1998",4156.64,2141.75
"7.10.1998",4087.83,2130.69
"8.10.1998",3896.08,2073.31
"9.10.1998",3983.65,2128.26
"12.10.1998",4225.49,2223.74
"13.10.1998",4274.48,2202.77
"14.10.1998",4318.52,2224.09
"15.10.1998",4399.05,2231.98
"16.10.1998",4489.1,2265.86
"19.10.1998",4458.4,2241.46
"20.10.1998",4595.82,2318.42
"21.10.1998",4523.24,2298.45
"22.10.1998",4454.28,2308.74
"23.10.1998",4451.09,2303.09
"26.10.1998",4577.74,2310.1
"27.10.1998",4682.45,2354.12
"28.10.1998",4536.34,2337.66
"29.10.1998",4549.33,2366.2
"30.10.1998",4671.12,2401.46
"2.11.1998",4761.15,2440.66
"3.11.1998",4705.08,2431.09
"4.11.1998",4841.72,2483.65
"5.11.1998",4811.6,2420.47
"6.11.1998",4836.22,2425.4
"9.11.1998",4768.58,2401.69
"10.11.1998",4662.78,2401.02
"11.11.1998",4717.7,2420.68
"12.11.1998",4639.89,2408.36
"13.11.1998",4639.65,2414.67
"16.11.1998",4783.77,2436.09
"17.11.1998",4702.63,2432.65
"18.11.1998",4698.72,2419.96
"19.11.1998",4795.69,2478.39
"20.11.1998",4911.88,2527.6
"23.11.1998",5019.12,2585.95
"24.11.1998",4958.82,2563.8
"25.11.1998",4944.37,2544.79
"26.11.1998",5051.63,2576.89
"27.11.1998",5121.48,2584.12
"30.11.1998",5022.7,2540.57
"1.12.1998",4781.73,2449.26
"2.12.1998",4691.69,2435.88
"3.12.1998",4787.08,2461.94
"4.12.1998",4775.23,2468.93
"7.12.1998",4713.96,2466.97
"8.12.1998",4699.34,2484.21
"9.12.1998",4663.68,2507.85
"10.12.1998",4642.69,2503.95
"11.12.1998",4536.2,2451.5
"14.12.1998",4522.86,2449.08
"15.12.1998",4574.5,2459.07
"16.12.1998",4663.45,2491.52
"17.12.1998",4723.81,2515.78
"18.12.1998",4629.23,2540.83
"21.12.1998",4780.93,2600.41
"22.12.1998",4825.38,2585.72
"23.12.1998",4951.77,2614.7
"24.12.1998",4951.77,2596.31
"25.12.1998",4951.77,2596.31
"28.12.1998",5044.77,2596.31
"29.12.1998",5031.87,2630.59
"30.12.1998",5002.39,2604.49
"31.12.1998",5002.39,2604.49
"1.1.1999",5002.39,2604.49
"4.1.1999",5252.36,2603.49
"5.1.1999",5253.91,2638.36
"6.1.1999",5443.62,2722.77
"7.1.1999",5323.21,2701.7
"8.1.1999",5392.84,2722.04
"11.1.1999",5270.6,2694.71
"12.1.1999",5200.1,2671.95
"13.1.1999",4931.8,2590.69
"14.1.1999",4912.75,2577.43
"15.1.1999",4960.22,2630.95
"18.1.1999",5050.4,2711.95
"19.1.1999",5073.15,2669.28
"20.1.1999",5143.06,2703.82
"21.1.1999",5156.67,2666.92
"22.1.1999",5019.28,2595.62
"25.1.1999",4982.45,2604.58
"26.1.1999",4986.8,2606.66
"27.1.1999",5061.18,2602.56
"28.1.1999",5096.41,2600.84
"29.1.1999",5159.96,2611.24
"1.2.1999",5190.82,2663.01
"2.2.1999",5166.87,2663.27
"3.2.1999",5085.66,2631.06
"4.2.1999",5077.85,2630.94
"5.2.1999",5080.77,2593.45
"8.2.1999",5027.22,2584.53
"9.2.1999",4904.35,2560.17
"10.2.1999",4796.82,2555.89
"11.2.1999",4839.33,2608.29
"12.2.1999",4888.74,2635.86
"15.2.1999",4879.55,2668.24
"16.2.1999",4904.68,2706.06
"17.2.1999",4810.09,2692.68
"18.2.1999",4845.08,2691.14
"19.2.1999",4802.38,2671.77
"22.2.1999",4845.18,2692.61
"23.2.1999",4987.56,2730.45
"24.2.1999",5062.31,2798.05
"25.2.1999",4958.58,2753.2
"26.2.1999",4911.81,2739.26
"1.3.1999",4784.31,2694.85
"2.3.1999",4804.02,2695.03
"3.3.1999",4697.67,2689.27
"4.3.1999",4678.72,2712.89
"5.3.1999",4839.09,2759.15
"8.3.1999",4788.69,2764.87
"9.3.1999",4758.46,2778.26
"10.3.1999",4721.41,2779.96
"11.3.1999",4754.41,2821.92
"12.3.1999",5008.16,2798.1
"15.3.1999",5029.24,2766.2
"16.3.1999",5094.63,2764.03
"17.3.1999",5077.43,2736.69
"18.3.1999",5013.62,2724.97
"19.3.1999",5099.48,2746.78
"22.3.1999",5027.06,2744.46
"23.3.1999",4915.03,2703.31
"24.3.1999",4780.13,2683.77
"25.3.1999",4860.26,2714.23
"26.3.1999",4775.17,2738.43
"29.3.1999",4876.92,2791.16
"30.3.1999",4856.84,2796.17
"31.3.1999",4884.2,2810.09
"1.4.1999",4914.59,2825.58
"2.4.1999",4914.59,2825.58
"5.4.1999",4914.59,2825.58
"6.4.1999",4965.29,2864.06
"7.4.1999",5052.27,2890.47
"8.4.1999",5068.75,2874.68
"9.4.1999",5124.18,2890.29
"12.4.1999",5159.16,2877.22
"13.4.1999",5199.18,2909.35
"14.4.1999",5182.16,2900.63
"15.4.1999",5181.01,2888.38
"16.4.1999",5155.35,2868.05
"19.4.1999",5220.15,2913.98
"20.4.1999",5087.29,2826.5
"21.4.1999",5163.29,2822.56
"22.4.1999",5218.82,2868.45
"23.4.1999",5195.42,2874.91
"26.4.1999",5256.22,2909.26
"27.4.1999",5347.5,2949.53
"28.4.1999",5348.61,2951.83
"29.4.1999",5334.42,2906.58
"30.4.1999",5393.11,2930.99
"3.5.1999",5377.56,2930.99
"4.5.1999",5383.21,2922.69
"5.5.1999",5307.22,2863.87
"6.5.1999",5274.45,2866.08
"7.5.1999",5297.38,2843.46
"10.5.1999",5205.95,2840.23
"11.5.1999",5249.15,2853.4
"12.5.1999",5248.02,2837.68
"13.5.1999",5248.02,2888.46
"14.5.1999",5173.25,2818.58
"17.5.1999",5114.47,2760.1
"18.5.1999",5154.94,2778.29
"19.5.1999",5181.51,2805.28
"20.5.1999",5235.64,2850.7
"21.5.1999",5264.68,2843.95
"24.5.1999",5264.68,2831.63
"25.5.1999",5143.1,2799.04
"26.5.1999",5160.44,2793.42
"27.5.1999",5083.83,2776.71
"28.5.1999",5068.73,2788.69
"31.5.1999",5069.83,2788.69
"1.6.1999",5021.24,2800.14
"2.6.1999",4997.83,2823.52
"3.6.1999",4997.83,2844.29
"4.6.1999",5107.81,2850.07
"7.6.1999",5190.15,2874.3
"8.6.1999",5211.08,2883.04
"9.6.1999",5253.89,2892.67
"10.6.1999",5206.47,2870.43
"11.6.1999",5262.15,2906.91
"14.6.1999",5268.87,2883.8
"15.6.1999",5342.86,2893.26
"16.6.1999",5381.25,2917.32
"17.6.1999",5412,2912.26
"18.6.1999",5430.32,2927.6
"21.6.1999",5468.47,2952
"22.6.1999",5468.67,2939.07
"23.6.1999",5399.11,2913.97
"24.6.1999",5327.6,2878.19
"25.6.1999",5301.21,2886.59
"28.6.1999",5356.95,2873.28
"29.6.1999",5359.53,2829.02
"30.6.1999",5378.52,2834.15
"1.7.1999",5480.22,2910.57
"2.7.1999",5519.05,2911.93
"5.7.1999",5625.62,2957.09
"6.7.1999",5612.9,2969.93
"7.7.1999",5588.5,2959.52
"8.7.1999",5607.1,2941.54
"9.7.1999",5638.95,2943.9
"12.7.1999",5652.02,2936.74
"13.7.1999",5573.82,2891.94
"14.7.1999",5610.89,2904.29
"15.7.1999",5619.26,2949.99
"16.7.1999",5619.94,2944.72
"19.7.1999",5624.74,2909.65
"20.7.1999",5491.29,2868.48
"21.7.1999",5414.17,2840.58
"22.7.1999",5340.91,2826.19
"23.7.1999",5310.63,2785.65
"26.7.1999",5206.44,2768.95
"27.7.1999",5224.16,2811.01
"28.7.1999",5229.56,2826.44
"29.7.1999",5052.32,2745.79
"30.7.1999",5101.87,2797.14
"2.8.1999",5129.5,2823.26
"3.8.1999",5107.68,2806.36
"4.8.1999",5119.37,2799.53
"5.8.1999",4978.45,2739.44
"6.8.1999",5010.47,2748.15
"9.8.1999",5087.3,2755.32
"10.8.1999",5000.87,2688.71
"11.8.1999",5019.69,2704.94
"12.8.1999",5127.43,2767.41
"13.8.1999",5219.43,2808.69
"16.8.1999",5257.1,2810.69
"17.8.1999",5259.91,2779.6
"18.8.1999",5230.47,2795.53
"19.8.1999",5186.85,2757.76
"20.8.1999",5219.85,2786.09
"23.8.1999",5301.98,2850.67
"24.8.1999",5324.02,2847.49
"25.8.1999",5400.32,2872.03
"26.8.1999",5389.34,2878.54
"27.8.1999",5420.36,2874.59
"30.8.1999",5392.53,2874.59
"31.8.1999",5270.77,2816.6
"1.9.1999",5317.12,2830.01
"2.9.1999",5189.92,2793.67
"3.9.1999",5336.22,2855.25
"6.9.1999",5400.55,2876.57
"7.9.1999",5391.36,2846.71
"8.9.1999",5400.7,2821.47
"9.9.1999",5436.86,2824.64
"10.9.1999",5483.95,2793.25
"13.9.1999",5446.91,2783.51
"14.9.1999",5401.47,2759.59
"15.9.1999",5387.18,2737.81
"16.9.1999",5304.42,2713.86
"17.9.1999",5303.94,2725.23
"20.9.1999",5351.98,2733.77
"21.9.1999",5282.76,2689
"22.9.1999",5238.76,2669.4
"23.9.1999",5299.57,2694.58
"24.9.1999",5190.2,2680.1
"27.9.1999",5239.64,2745.68
"28.9.1999",5119.1,2713.43
"29.9.1999",5135.62,2719.51
"30.9.1999",5149.83,2723.66
"1.10.1999",5124.55,2696.96
"4.10.1999",5218.86,2734.98
"5.10.1999",5301.85,2749.27
"6.10.1999",5353.32,2755.15
"7.10.1999",5419.31,2801.66
"8.10.1999",5419.26,2801.18
"11.10.1999",5414.5,2817.91
"12.10.1999",5358.46,2790.82
"13.10.1999",5295.43,2763.03
"14.10.1999",5220.29,2729.6
"15.10.1999",5184.23,2669.91
"18.10.1999",5156.28,2652.78
"19.10.1999",5255.51,2709.06
"20.10.1999",5291.23,2714.92
"21.10.1999",5246.49,2684.49
"22.10.1999",5357.75,2738.53
"25.10.1999",5320.4,2716.21
"26.10.1999",5388.76,2753.75
"27.10.1999",5363.86,2732.64
"28.10.1999",5478.89,2779.38
"29.10.1999",5525.4,2827.57
"1.11.1999",5524.92,2840.68
"2.11.1999",5546.95,2826.23
"3.11.1999",5560.87,2839.26
"4.11.1999",5635.62,2862.09
"5.11.1999",5658.1,2873.52
"8.11.1999",5647.94,2882.21
"9.11.1999",5694.73,2909.84
"10.11.1999",5742.42,2915.04
"11.11.1999",5802.36,2962.28
"12.11.1999",5791.05,2944.26
"15.11.1999",5859.29,2956.09
"16.11.1999",5909.52,2978.42
"17.11.1999",5870.17,2966.07
"18.11.1999",5950.05,2963.84
"19.11.1999",5955.97,2932.84
"22.11.1999",5819.89,2915.16
"23.11.1999",5814.74,2956.88
"24.11.1999",5818.73,2969.36
"25.11.1999",5961.45,3024.11
"26.11.1999",5958.07,3025.03
"29.11.1999",5888.88,3028.89
"30.11.1999",5896.04,2985.83
"1.12.1999",5933.84,3007.92
"2.12.1999",5937.2,3011.41
"3.12.1999",6119.17,3051.46
"6.12.1999",6142.19,3030.8
"7.12.1999",6158.77,3015.81
"8.12.1999",6115.59,2997
"9.12.1999",6118.06,3024.83
"10.12.1999",6097.9,3051.4
"13.12.1999",6127.2,3038.88
"14.12.1999",6187.99,3034.98
"15.12.1999",6232.75,3004.07
"16.12.1999",6341.29,3021.34
"17.12.1999",6353.9,3045.16
"20.12.1999",6378.66,3049.09
"21.12.1999",6418.68,3038.35
"22.12.1999",6492.53,3047.93
"23.12.1999",6782.39,3069.75
"24.12.1999",6782.39,3083.2
"27.12.1999",6837.41,3083.2
"28.12.1999",6861.54,3083.2
"29.12.1999",6859.58,3098
"30.12.1999",6958.14,3140.73
"31.12.1999",6958.14,3140.73
"3.1.2000",6750.76,3140.73
"4.1.2000",6586.95,3021.19
"5.1.2000",6502.07,2962.29
"6.1.2000",6474.92,2922.11
"7.1.2000",6780.96,2948.17
"10.1.2000",6925.52,2994.84
"11.1.2000",6891.25,2954.61
"12.1.2000",6912.81,2960.91
"13.1.2000",6955.98,2960.28
"14.1.2000",7173.22,3017.71
"17.1.2000",7258.9,3023.04
"18.1.2000",7072.12,2948.3
"19.1.2000",7091.04,2921.51
"20.1.2000",7112.66,2877.67
"21.1.2000",6992.75,2876.57
"24.1.2000",6931.99,2892.13
"25.1.2000",6809.64,2844.2
"26.1.2000",6969.37,2890.21
"27.1.2000",7126.13,2919.85
"28.1.2000",7066.6,2890.22
"31.1.2000",6835.6,2842.13
"1.2.2000",7050.46,2852.29
"2.2.2000",7171.95,2857.68
"3.2.2000",7354.26,2867.43
"4.2.2000",7444.61,2804.24
"7.2.2000",7296.32,2774.18
"8.2.2000",7549.88,2849.98
"9.2.2000",7629.11,2863.4
"10.2.2000",7709.27,2847.26
"11.2.2000",7611.55,2808.04
"14.2.2000",7644.8,2751.5
"15.2.2000",7396.13,2722.75
"16.2.2000",7490.32,2787.22
"17.2.2000",7580.53,2815.31
"18.2.2000",7573.78,2795.19
"21.2.2000",7590.53,2761.83
"22.2.2000",7607.94,2731.45
"23.2.2000",7698.97,2790.2
"24.2.2000",7640.53,2764.14
"25.2.2000",7738.68,2814.67
"28.2.2000",7587.13,2773.25
"29.2.2000",7644.55,2833.68
"1.3.2000",7727.93,2893.85
"2.3.2000",7945.77,2924.4
"3.3.2000",7960.03,2949.57
"6.3.2000",7975.78,2990.76
"7.3.2000",8064.97,2944.65
"8.3.2000",7987,2919.45
"9.3.2000",7949.15,2974.5
"10.3.2000",7975.95,2991.18
"13.3.2000",7693.85,2949.97
"14.3.2000",7650.05,2959.2
"15.3.2000",7414.46,2940.9
"16.3.2000",7583.96,2991.19
"17.3.2000",7710.92,2991.53
"20.3.2000",7872.38,3022.15
"21.3.2000",7807.93,3019.12
"22.3.2000",7798.62,3015.35
"23.3.2000",7694.78,3008.51
"24.3.2000",7932.42,3074.15
"27.3.2000",7892.49,3051.78
"28.3.2000",7931.93,3034.88
"29.3.2000",7864.76,3011.47
"30.3.2000",7644.89,2941.34
"31.3.2000",7599.39,2984.72
"3.4.2000",7429.22,2949.73
"4.4.2000",7522.8,2933.71
"5.4.2000",7330.77,2911.93
"6.4.2000",7446.21,2944.71
"7.4.2000",7522.2,2998.92
"10.4.2000",7516.95,2985.61
"11.4.2000",7442.66,2915.16
"12.4.2000",7443.07,2902.18
"13.4.2000",7449.06,2905.01
"14.4.2000",7214.83,2823.27
"17.4.2000",7187.14,2740.32
"18.4.2000",7196.49,2776.64
"19.4.2000",7216.71,2827.33
"20.4.2000",7157.95,2853.07
"21.4.2000",7157.95,2853.07
"24.4.2000",7157.95,2853.07
"25.4.2000",7280.51,2872.8
"26.4.2000",7388.55,2860.7
"27.4.2000",7221.74,2825.38
"28.4.2000",7414.68,2893.12
"1.5.2000",7414.68,2893.12
"2.5.2000",7555.92,2914.66
"3.5.2000",7376.93,2828.41
"4.5.2000",7386.71,2835.18
"5.5.2000",7530.82,2853.13
"8.5.2000",7408.09,2843.53
"9.5.2000",7280.54,2801.22
"10.5.2000",7120.86,2790.63
"11.5.2000",7259.48,2857.06
"12.5.2000",7269.28,2874.25
"15.5.2000",7195.15,2859.61
"16.5.2000",7371.06,2891.95
"17.5.2000",7211.51,2836.05
"18.5.2000",7181.58,2852.85
"19.5.2000",6989.03,2767
"22.5.2000",6912.96,2762.73
"23.5.2000",6927.69,2786.19
"24.5.2000",6834.88,2800.76
"25.5.2000",6978.87,2852.25
"26.5.2000",6938.33,2845.75
"29.5.2000",7016.66,2845.75
"30.5.2000",7119.26,2911.93
"31.5.2000",7109.67,2911.83
"1.6.2000",7272.76,2962.74
"2.6.2000",7438.95,3034.1
"5.6.2000",7408.02,2999.32
"6.6.2000",7359.8,2999.36
"7.6.2000",7292.98,2979.69
"8.6.2000",7243.13,2976.37
"9.6.2000",7254.53,2952.19
"12.6.2000",7235.64,2947.23
"13.6.2000",7268.91,2954.67
"14.6.2000",7350.94,2995.54
"15.6.2000",7328.62,2974.7
"16.6.2000",7131.4,2990.83
"19.6.2000",7198.8,2974.82
"20.6.2000",7227.27,2991.65
"21.6.2000",7100.09,2969.11
"22.6.2000",7053.67,2939.8
"23.6.2000",6980.41,2929.57
"26.6.2000",7027.19,2935.84
"27.6.2000",7048.96,2922.16
"28.6.2000",7056.05,2893.84
"29.6.2000",6874.54,2859.67
"30.6.2000",6898.21,2893.46
"3.7.2000",6958.96,2966.24
"4.7.2000",6944.36,2941.74
"5.7.2000",6961.73,2925.91
"6.7.2000",6951.09,2942.94
"7.7.2000",7052.22,2978.67
"10.7.2000",7070.82,2964.32
"11.7.2000",7003.98,2968.72
"12.7.2000",7065.97,2988.28
"13.7.2000",7195.99,2968.67
"14.7.2000",7318.38,2968.5
"17.7.2000",7430.7,2992.46
"18.7.2000",7406.91,2958.11
"19.7.2000",7366.57,2964.95
"20.7.2000",7480.14,2966.58
"21.7.2000",7373.26,2925.04
"24.7.2000",7328.31,2926.36
"25.7.2000",7329.04,2930.69
"26.7.2000",7302.12,2929.01
"27.7.2000",7183.44,2912.98
"28.7.2000",7128.3,2905.44
"31.7.2000",7190.37,2919.9
"1.8.2000",7145.53,2926.36
"2.8.2000",7112.45,2931.83
"3.8.2000",7037.91,2897.82
"4.8.2000",7016.59,2919.09
"7.8.2000",7113.22,2934.04
"8.8.2000",7123.81,2920.42
"9.8.2000",7226.71,2946.07
"10.8.2000",7280.97,2933.81
"11.8.2000",7322.98,2932.52
"14.8.2000",7331.67,2957.62
"15.8.2000",7307.43,2983.23
"16.8.2000",7315.27,3009.27
"17.8.2000",7278.43,3002.88
"18.8.2000",7232.42,3014.62
"21.8.2000",7199.34,3014.26
"22.8.2000",7249.2,3033.91
"23.8.2000",7232.78,3025.34
"24.8.2000",7230.26,3021.11
"25.8.2000",7307.17,3024.18
"28.8.2000",7339.22,3024.18
"29.8.2000",7294.4,3034.92
"30.8.2000",7185.56,3048.22
"31.8.2000",7216.45,3074.73
"1.9.2000",7344.67,3131.11
"4.9.2000",7445.56,3134.2
"5.9.2000",7395.07,3113.19
"6.9.2000",7333.02,3086.56
"7.9.2000",7373.34,3084.01
"8.9.2000",7267.77,3043.23
"11.9.2000",7214.45,3034.89
"12.9.2000",7135.75,3022.7
"13.9.2000",7006.26,2987.05
"14.9.2000",7048.5,3022.69
"15.9.2000",6999.54,2958.97
"18.9.2000",6891.69,2956.55
"19.9.2000",6937.74,2953.48
"20.9.2000",6765.23,2896.46
"21.9.2000",6682.92,2859.24
"22.9.2000",6740.25,2862.35
"25.9.2000",6788.69,2887.03
"26.9.2000",6765.04,2866.77
"27.9.2000",6814.06,2892.67
"28.9.2000",6832.76,2890.23
"29.9.2000",6798.12,2904.16
"2.10.2000",6862.26,2900.09
"3.10.2000",6862.26,2928.04
"4.10.2000",6823.43,2923.38
"5.10.2000",6892.49,2945.09
"6.10.2000",6776.39,2949.36
"9.10.2000",6680.78,2892.03
"10.10.2000",6673.15,2884.11
"11.10.2000",6561.63,2824.07
"12.10.2000",6465.26,2830.68
"13.10.2000",6661.3,2866.52
"16.10.2000",6627.25,2902.14
"17.10.2000",6531.71,2864.06
"18.10.2000",6483,2838.66
"19.10.2000",6619.43,2871.3
"20.10.2000",6618.43,2897.78
"23.10.2000",6620.45,2916.16
"24.10.2000",6802.81,2972.71
"25.10.2000",6748.22,2940.13
"26.10.2000",6767.9,2909.89
"27.10.2000",6924.68,2939.54
"30.10.2000",6926.57,2949.64
"31.10.2000",7077.44,2972.73
"1.11.2000",7059.07,2981.59
"2.11.2000",7088.64,2951.3
"3.11.2000",7128.27,2948.27
"6.11.2000",7136.3,2969.77
"7.11.2000",7076.28,2986.36
"8.11.2000",7008.64,2991.19
"9.11.2000",6959.5,2974.95
"10.11.2000",6851.69,2955.56
"13.11.2000",6742.1,2899.97
"14.11.2000",6966.65,2963.77
"15.11.2000",6961.09,2972.75
"16.11.2000",6842.11,2971.89
"17.11.2000",6752.29,2976.36
"20.11.2000",6609.48,2933.48
"21.11.2000",6678.07,2950.66
"22.11.2000",6510.54,2876.32
"23.11.2000",6601,2906.79
"24.11.2000",6664.18,2925.42
"27.11.2000",6696.91,2947.52
"28.11.2000",6625.56,2889.77
"29.11.2000",6598.32,2850.51
"30.11.2000",6372.33,2840.02
"1.12.2000",6512.91,2853.07
"4.12.2000",6408.1,2848.13
"5.12.2000",6637.09,2913.02
"6.12.2000",6622.25,2901.15
"7.12.2000",6566.08,2881.75
"8.12.2000",6691.25,2908.09
"11.12.2000",6782.52,2946.41
"12.12.2000",6733.59,2955.68
